Year,scenario,module,variable,variable_value,stratifier,stratifier_value,metric_type,n_runs,total_sample,min_sample,mean_sample,mean_value,sd_value,ci_lower,ci_upper,se
2019,Scenario,Health,Self-Rated Health,Poor,Region,North West (England),share,3,1865,620,621.666666666667,0.0561882939184851,0.000160074881013656,0.0560071521382234,0.0563694356987469,9.24192756437316e-05
2019,Scenario,Health,Self-Rated Health,Fair,Region,North West (England),share,3,4230,1402,1410,0.127440391640018,0.000628131227587721,0.126729594242683,0.128151189037353,0.000362651733334181
2020,Scenario,Health,Self-Rated Health,Fair,Region,North West (England),share,3,4622,1533,1540.66666666667,0.138468803460139,0.00119386051040183,0.13711782311351,0.139819783806767,0.000689275687055361
2020,Scenario,Health,Self-Rated Health,Poor,Region,North West (England),share,3,2048,663,682.666666666667,0.0613582996875715,0.00187203452343549,0.0592398932009375,0.0634767061742055,0.00108081963603775
2019,Scenario,Health,Self-Rated Health,Excellent,Region,East Midlands (England),share,3,2418,805,806,0.111126408615893,0.00010045204392595,0.111012736427274,0.111240080804511,5.79960146012953e-05
2022,Scenario,Health,Self-Rated Health,Poor,Region,East Midlands (England),share,3,948,304,316,0.0424170352735815,0.00181059251854912,0.0403681569607465,0.0444659135864165,0.00104534607797706
2019,Scenario,Health,Self-Rated Health,Fair,Region,South East (England),share,3,4767,1583,1589,0.115125281530649,0.000642489621029147,0.11439823608157,0.115852326979729,0.000370941555652719
2020,Scenario,Health,Self-Rated Health,Excellent,Region,South East (England),share,3,4013,1318,1337.66666666667,0.0959313625570683,0.00130922435705226,0.0944498357285198,0.0974128893856168,0.000755881034973737
2022,Scenario,Health,Self-Rated Health,Poor,Region,South East (England),share,3,1673,534,557.666666666667,0.0394076868800352,0.00151798736473979,0.0376899224692636,0.0411254512908067,0.000876410413658966
2020,Scenario,Health,Self-Rated Health,Fair,Region,South West (England),share,3,3621,1182,1207,0.140958755643555,0.0023496634592985,0.138299861135322,0.143617650151788,0.00135657883073102
2022,Scenario,Health,Self-Rated Health,Poor,Region,South West (England),share,3,1263,418,421,0.048429674583921,0.000275871298098378,0.0481174968222122,0.0487418523456299,0.00015927436821879
2019,Scenario,Health,Self-Rated Health,Fair,Region,North East (England),share,3,1659,551,553,0.139107608722354,0.000380756541005787,0.138676742135121,0.139538475309587,0.000219829891445402
2019,Scenario,Health,Self-Rated Health,Excellent,Region,North East (England),share,3,1340,441,446.666666666667,0.112359053407138,0.0011677856839462,0.111037579504333,0.113680527309943,0.000674221378982132
2020,Scenario,Health,Self-Rated Health,Good,Region,North East (England),share,3,3383,1123,1127.66666666667,0.28169029292338,0.00271819002539669,0.278614371347353,0.284766214499408,0.00156934774287133
2022,Scenario,Health,Self-Rated Health,Good,Region,North East (England),share,3,3650,1189,1216.66666666667,0.30120379066681,0.00860189623943416,0.291469828732428,0.310937752601192,0.00496630710937854
2023,Scenario,Health,Self-Rated Health,Excellent,Region,London,share,3,3887,1293,1295.66666666667,0.0961369952679905,0.000404397296913823,0.0956793766470543,0.0965946138889267,0.000233478888232753
2023,Scenario,Health,Self-Rated Health,Poor,Region,London,share,3,1901,592,633.666666666667,0.0470159812988182,0.0027544813983869,0.0438989921682186,0.0501329704294177,0.00159030057683649
2019,Scenario,Health,Self-Rated Health,Poor,Region,East of England,share,3,931,310,310.333333333333,0.0330106766442661,6.44818944647318e-05,0.032937708511577,0.0330836447769551,3.72286391270699e-05
2019,Scenario,Health,Self-Rated Health,Good,Region,Northern Ireland,share,3,2139,705,713,0.250114963963823,0.00317883788402833,0.246517770264037,0.253712157663608,0.00183530290805394
2020,Scenario,Health,Self-Rated Health,Excellent,Region,Northern Ireland,share,3,826,269,275.333333333333,0.0957121842262195,0.00206407710534281,0.0933764611003198,0.0980479073521193,0.00119169547239781
2022,Scenario,Health,Self-Rated Health,Excellent,Region,Northern Ireland,share,3,856,281,285.333333333333,0.098298043008451,0.00105982651064519,0.097098736410869,0.099497349606033,0.000611891121215303
2022,Scenario,Health,Self-Rated Health,Fair,Region,Northern Ireland,share,3,1591,516,530.333333333333,0.1827003021336,0.00804643450290155,0.173594904326117,0.191805699941083,0.0046456111262669
2021,Scenario,Health,Self-Rated Health,Poor,Region,South West (England),share,3,1223,404,407.666666666667,0.0472361228073892,0.000696134960195251,0.0464483719423336,0.0480238736724449,0.000401913706661038
2022,Scenario,Health,Self-Rated Health,Excellent,Region,Wales,share,3,1398,455,466,0.0988197122342993,0.00258127874385236,0.0958987203581708,0.101740704110428,0.00149030197761662
2023,Scenario,Health,Self-Rated Health,Good,Region,Northern Ireland,share,3,2250,718,750,0.257435716782947,0.0090451859244785,0.247200125347346,0.267671308218548,0.00522224052836788
2021,Scenario,Health,Self-Rated Health,Poor,Region,London,share,3,1684,542,561.333333333333,0.0422419216940116,0.00120320226874317,0.0408803701526647,0.0436034732353585,0.000694669153748437
2023,Scenario,Health,Self-Rated Health,Poor,Region,South West (England),share,3,1302,426,434,0.0493933246118767,0.00139413003840175,0.0478157179600818,0.0509709312636716,0.000804901352956593
2019,Scenario,Health,Self-Rated Health,Good,Region,North East (England),share,3,3192,1062,1064,0.26765092503439,0.000848305266637154,0.266690977257256,0.268610872811524,0.000489769274047938
2021,Scenario,Health,Self-Rated Health,Fair,Region,North East (England),share,3,2080,680,693.333333333333,0.173099536407872,0.00262571939257291,0.17012825520356,0.176070817612184,0.00151595979811839
2021,Scenario,Health,Self-Rated Health,Excellent,Region,North East (England),share,3,1093,356,364.333333333333,0.0909581319752773,0.00321912895225953,0.0873153446396767,0.0946009193108779,0.00185856496714316
2022,Scenario,Health,Self-Rated Health,Excellent,Region,North East (England),share,3,1046,343,348.666666666667,0.0863169935016521,0.00111850037138444,0.0850512911802574,0.0875826958230468,0.000645766490507504
2023,Scenario,Health,Self-Rated Health,Good,Region,North East (England),share,3,3759,1231,1253,0.306213216852186,0.00728167430694505,0.297973226674505,0.314453207029867,0.00420407662126591
2019,Scenario,Health,Self-Rated Health,Poor,Region,West Midlands (England),share,3,1257,418,419,0.0471970946753332,0.000116505593746092,0.0470652561849469,0.0473289331657196,6.72645359114031e-05
2021,Scenario,Health,Self-Rated Health,Fair,Region,Scotland,share,3,3816,1251,1272,0.153507454223361,0.00177664951203231,0.151496986038268,0.155517922408455,0.00102574907402747
2023,Scenario,Health,Self-Rated Health,Poor,Region,Scotland,share,3,1341,403,447,0.0539821914380548,0.00465541329126011,0.0487140953689348,0.0592502875071749,0.00268780411689798
2020,Scenario,Health,Self-Rated Health,Fair,Region,North East (England),share,3,1739,574,579.666666666667,0.144796458573138,0.00127881905600056,0.143349338581733,0.146243578564542,0.000738326526226749
2021,Scenario,Health,Self-Rated Health,Poor,Region,North East (England),share,3,695,225,231.666666666667,0.0578411285356686,0.00170117341484834,0.0559160695948268,0.0597661874765104,0.000982172929000921
2022,Scenario,Health,Self-Rated Health,Poor,Region,North East (England),share,3,760,251,253.333333333333,0.0627174606221478,0.00107391720271666,0.0615022089054392,0.0639327123388565,0.000620026386075833
2023,Scenario,Health,Self-Rated Health,Fair,Region,North East (England),share,3,2446,804,815.333333333333,0.199254969764173,0.00426867476105007,0.194424509540318,0.204085429988028,0.00246452052237522
2019,Scenario,Health,Self-Rated Health,Fair,Region,Wales,share,3,1816,601,605.333333333333,0.130600319754878,0.000928690363799843,0.129549407677072,0.131651231832684,0.000536179631533651
2020,Scenario,Health,Self-Rated Health,Poor,Region,Wales,share,3,946,314,315.333333333333,0.0669227752009934,0.000391777962847574,0.0664794367008607,0.0673661137011261,0.00022619311231261
2021,Scenario,Health,Self-Rated Health,Poor,Region,Wales,share,3,875,280,291.666666666667,0.06206901364758,0.00252284286252181,0.0592141481962118,0.0649238790989481,0.00145656400580009
2022,Scenario,Health,Self-Rated Health,Excellent,Region,South West (England),share,3,2315,757,771.666666666667,0.0887687179502738,0.00208796400985533,0.0864059642473033,0.0911314716532443,0.00120548658314823
2020,Scenario,Health,Self-Rated Health,Fair,Region,Northern Ireland,share,3,1182,382,394,0.13696506002243,0.00529847239058748,0.130969274078871,0.142960845965989,0.00305907446099948
2020,Scenario,Health,Self-Rated Health,Poor,Region,Scotland,share,3,1294,421,431.333333333333,0.0521812410794483,0.00117002800233617,0.0508572297545162,0.0535052524043803,0.000675515982108187
2022,Scenario,Health,Self-Rated Health,Poor,Region,Scotland,share,3,1149,372,383,0.0465027775592435,0.00206563529508004,0.0441652911756659,0.0488402639428211,0.00119259509366206
2020,Scenario,Health,Self-Rated Health,Poor,Region,East of England,share,3,1200,397,400,0.0421331348960906,0.000478365392655404,0.0415918134951782,0.0426744562970029,0.000276184388220599
2023,Scenario,Health,Self-Rated Health,Poor,Region,East of England,share,3,1364,418,454.666666666667,0.04659362279614,0.00340152338210508,0.0427444367331262,0.0504428088591538,0.00196387044031317
2022,Scenario,Health,Self-Rated Health,Fair,Region,Scotland,share,3,4229,1378,1409.66666666667,0.171167881072697,0.00323920960850483,0.16750237033541,0.174833391809983,0.00187015853943189
2019,Scenario,Health,Self-Rated Health,Fair,Region,London,share,3,4350,1445,1450,0.108997883842389,0.000296513419647421,0.108662347321192,0.109333420363587,0.000171192102651775
2019,Scenario,Health,Self-Rated Health,Poor,Region,London,share,3,1242,411,414,0.0311207419869008,0.000212754374912315,0.0308799877474721,0.0313614962263295,0.000122833795626896
2020,Scenario,Health,Self-Rated Health,Poor,Region,London,share,3,1796,577,598.666666666667,0.0447268542926301,0.00115911867868075,0.0434151880295584,0.0460385205557019,0.000669217481159052
2019,Scenario,Health,Self-Rated Health,Poor,Region,South East (England),share,3,1479,490,493,0.035718649823447,0.00022916632366891,0.0354593237156745,0.0359779759312195,0.000132309238659442
2022,Scenario,Health,Self-Rated Health,Poor,Region,Wales,share,3,821,260,273.666666666667,0.0580319964166919,0.0037711668897802,0.0537645193475037,0.0622994734858802,0.0021772842189736
2023,Scenario,Health,Self-Rated Health,Poor,Region,Wales,share,3,943,300,314.333333333333,0.0660778573669849,0.00265356136846998,0.0630750700010061,0.0690806447329637,0.00153203437039733
2020,Scenario,Health,Self-Rated Health,Poor,Region,East Midlands (England),share,3,1008,325,336,0.0457303803681285,0.0018957028959407,0.0435851905966697,0.0478755701395873,0.00109448457727492
2023,Scenario,Health,Self-Rated Health,Poor,Region,North East (England),share,3,714,223,238,0.0581615830829436,0.00353506303731747,0.0541612826743965,0.0621618834914908,0.00204096959619754
2020,Scenario,Health,Self-Rated Health,Poor,Region,South East (England),share,3,1678,544,559.333333333333,0.0401128155492379,0.00123570649251926,0.038714482016091,0.0415111490823848,0.00071343547609536
2020,Scenario,Health,Self-Rated Health,Poor,Region,North East (England),share,3,818,264,272.666666666667,0.068105316169424,0.00159761007407371,0.0662974501810241,0.069913182157824,0.000922380606326512
2023,Scenario,Health,Self-Rated Health,Excellent,Region,North East (England),share,3,960,307,320,0.0781961206616304,0.00325477160036132,0.0745129998727764,0.0818792414504843,0.00187914325961936
2019,Scenario,Health,Self-Rated Health,Fair,Region,Northern Ireland,share,3,1152,382,384,0.134707323007891,0.00125105577734344,0.133291620123842,0.136123025891939,0.000722297389820473
2021,Scenario,Health,Self-Rated Health,Poor,Region,West Midlands (England),share,3,1274,405,424.666666666667,0.0473816133252507,0.00228451586679043,0.0447964402579582,0.0499667863925431,0.00131896585065942
2022,Scenario,Health,Self-Rated Health,Poor,Region,Northern Ireland,share,3,481,135,160.333333333333,0.0552465732178203,0.00778784830646613,0.0464337932381738,0.0640593531974669,0.00449631631614619
2020,Scenario,Health,Self-Rated Health,Poor,Region,Northern Ireland,share,3,523,159,174.333333333333,0.0606010522812583,0.0059703691061885,0.0538449436284443,0.0673571609340722,0.00344699421061935
2023,Scenario,Health,Self-Rated Health,Poor,Region,Northern Ireland,share,3,496,149,165.333333333333,0.0567716611609659,0.00554847133762734,0.0504929747770406,0.0630503475448913,0.00320341142037007
2022,Scenario,Health,Self-Rated Health,Poor,Region,West Midlands (England),share,3,1233,378,411,0.0453010980565411,0.00378882362451596,0.0410136405110696,0.0495885556020127,0.00218747833952631
2021,Scenario,Health,Self-Rated Health,Poor,Region,Northern Ireland,share,3,478,145,159.333333333333,0.0553241535183647,0.00512559652366588,0.0495239950342808,0.0611243120024487,0.00295926453269591
2019,Scenario,Health,Self-Rated Health,Poor,Region,Northern Ireland,share,3,459,151,153,0.0536721482201968,0.000657205631340273,0.052928450037789,0.0544158464026046,0.000379437848167245
2021,Scenario,Health,Self-Rated Health,Poor,Region,East of England,share,3,1183,390,394.333333333333,0.0411353337320207,0.000837137948263966,0.0401880229652537,0.0420826444987876,0.000483321819779052
2019,Scenario,Health,Self-Rated Health,Poor,Region,North East (England),share,3,720,239,240,0.0603723481947977,0.000443246464089402,0.0598707676026933,0.060873928786902,0.000255908465359366
2019,Scenario,Health,Need of social care,Does not need social care,Region,East Midlands (England),share,3,20216,6736,6738.66666666667,0.929086795697842,0.000487560603598705,0.928535068936203,0.92963852245948,0.000281493245733969
2019,Scenario,Health,Need of social care,Does not need social care,Region,South East (England),share,3,38533,12841,12844.3333333333,0.930591498786078,0.000237410276527636,0.930322843767438,0.930860153804719,0.000137068887061614
2020,Scenario,Health,Need of social care,Does not need social care,Region,South East (England),share,3,39207,13035,13069,0.937249175359949,0.00250338218611834,0.934416331737031,0.940082018982867,0.00144532837903994
2021,Scenario,Health,Need of social care,Does not need social care,Region,South East (England),share,3,39529,13077,13176.3333333333,0.937817209338391,0.00336623360148274,0.934007957421487,0.941626461255294,0.00194349587597122
2022,Scenario,Health,Need of social care,Does not need social care,Region,South East (England),share,3,39410,13104,13136.6666666667,0.928320967515479,0.00190485484797626,0.926165421335356,0.930476513695602,0.00109976845924626
2023,Scenario,Health,Need of social care,Does not need social care,Region,South East (England),share,3,39581,13158,13193.6666666667,0.923106336269965,0.00143791642762872,0.9214791806543,0.924733491885629,0.000830181436563628
2019,Scenario,Health,Need of social care,Does not need social care,Region,Yorkshire and The Humber,share,3,22778,7590,7592.66666666667,0.929297046739769,0.000256222772829402,0.929007103377512,0.929586990102025,0.000147930286865568
2020,Scenario,Health,Need of social care,Does not need social care,Region,Yorkshire and The Humber,share,3,23217,7718,7739,0.935419059577425,0.00244056183991335,0.932657303868339,0.938180815286511,0.0014090590352479
2021,Scenario,Health,Need of social care,Does not need social care,Region,Yorkshire and The Humber,share,3,23329,7722,7776.33333333333,0.936488275467811,0.00194244857623741,0.934290187979391,0.938686362956231,0.00112147320837768
2022,Scenario,Health,Need of social care,Does not need social care,Region,Yorkshire and The Humber,share,3,23262,7725,7754,0.927917431561879,0.00244153520941513,0.925154574381511,0.930680288742247,0.00140962101039177
2023,Scenario,Health,Need of social care,Does not need social care,Region,Yorkshire and The Humber,share,3,23390,7778,7796.66666666667,0.92498035203525,0.00141634120762065,0.923377611079381,0.926583092991119,0.000817724977484144
2023,Scenario,Health,Need of social care,Needs social care,Region,Yorkshire and The Humber,share,3,1897,623,632.333333333333,0.0750196479647504,0.00141634120762067,0.0734169070088814,0.0766223889206193,0.000817724977484155
2019,Scenario,Health,Need of social care,Does not need social care,Region,North West (England),share,3,30641,10204,10213.6666666667,0.92314404930949,0.000180401151637558,0.922939906188708,0.923348192430272,0.000104154653460063
2020,Scenario,Health,Need of social care,Does not need social care,Region,North West (England),share,3,31062,10304,10354,0.930556927685426,0.00270813265762194,0.927492387092423,0.933621468278429,0.00156354111887924
2021,Scenario,Health,Need of social care,Does not need social care,Region,North West (England),share,3,31249,10339,10416.3333333333,0.930274747842924,0.0031702026643089,0.92668732581414,0.933862169871708,0.00183031736162441
2022,Scenario,Health,Need of social care,Does not need social care,Region,North West (England),share,3,31361,10434,10453.6666666667,0.924040786955714,0.00195201150655601,0.921831877992922,0.926249695918506,0.00112699436877136
2023,Scenario,Health,Need of social care,Does not need social care,Region,North West (England),share,3,31565,10512,10521.6666666667,0.921095672844832,0.00143927054983596,0.919466984895638,0.922724360794025,0.00083096323938449
2019,Scenario,Health,Need of social care,Does not need social care,Region,Scotland,share,3,22925,7638,7641.66666666667,0.931040107970758,0.000552766083308848,0.930414594262643,0.931665621678872,0.000319139646997258
2020,Scenario,Health,Need of social care,Does not need social care,Region,Scotland,share,3,23156,7692,7718.66666666667,0.933824430637133,0.00187142064071386,0.931706718824194,0.935942142450072,0.00108046521068317
2021,Scenario,Health,Need of social care,Does not need social care,Region,Scotland,share,3,23201,7666,7733.66666666667,0.933296706904613,0.00187591208646827,0.93117391254234,0.935419501266886,0.00108305834809853
2022,Scenario,Health,Need of social care,Does not need social care,Region,Scotland,share,3,22839,7593,7613,0.924432388087184,0.00119220738004581,0.923083278433657,0.92578149774071,0.000688321251799308
2023,Scenario,Health,Need of social care,Does not need social care,Region,Scotland,share,3,22794,7594,7598,0.91752301717616,0.00111560986305998,0.916260585772853,0.918785448579466,0.000644097654748279
2019,Scenario,Health,Need of social care,Does not need social care,Region,London,share,3,38150,12706,12716.6666666667,0.955924651018229,0.000261335093459545,0.955628922520576,0.956220379515882,0.000150881886557564
2020,Scenario,Health,Need of social care,Does not need social care,Region,London,share,3,38533,12759,12844.3333333333,0.959700933320477,0.00157988489527368,0.95791312526011,0.961488741380844,0.000912146969574885
2021,Scenario,Health,Need of social care,Does not need social care,Region,London,share,3,38302,12721,12767.3333333333,0.960814363202095,0.00196229099059057,0.958593821908069,0.963034904496121,0.00113292923164585
2022,Scenario,Health,Need of social care,Does not need social care,Region,London,share,3,38406,12784,12802,0.957136101909196,0.00141617040343443,0.95553355423646,0.958738649581933,0.000817626363641247
2023,Scenario,Health,Need of social care,Does not need social care,Region,London,share,3,38598,12864,12866,0.954642181025761,0.00184620387185353,0.952553004673069,0.956731357378452,0.00106590630239356
2019,Scenario,Health,Need of social care,Does not need social care,Region,West Midlands (England),share,3,24300,8095,8100,0.912402016796594,0.00065676189153974,0.911658820753041,0.913145212840147,0.000379181654873957
2020,Scenario,Health,Need of social care,Does not need social care,Region,West Midlands (England),share,3,24889,8283,8296.33333333334,0.924314799430191,0.00275727577237606,0.921194648167744,0.927434950692637,0.00159191390941135
2021,Scenario,Health,Need of social care,Does not need social care,Region,West Midlands (England),share,3,24898,8283,8299.33333333333,0.925956622211159,0.00223768368328138,0.923424444748428,0.928488799673891,0.00129192727690374
2022,Scenario,Health,Need of social care,Does not need social care,Region,West Midlands (England),share,3,25121,8361,8373.66666666667,0.922921641860342,0.000907276221486051,0.921894962165762,0.923948321554923,0.000523816170704318
2023,Scenario,Health,Need of social care,Does not need social care,Region,West Midlands (England),share,3,25144,8360,8381.33333333333,0.912735481562371,0.00114882046587758,0.91143546882413,0.914035494300612,0.000663271805224971
2019,Scenario,Health,Need of social care,Does not need social care,Region,South West (England),share,3,23138,7711,7712.66666666667,0.909762952184638,0.000290400287615013,0.909434333323553,0.910091571045724,0.000167662684227272
2019,Scenario,Health,Need of social care,Does not need social care,Region,Northern Ireland,share,3,7917,2628,2639,0.925746505997247,0.00118781714808014,0.924402364358871,0.927090647635624,0.000685786550192121
2020,Scenario,Health,Need of social care,Does not need social care,Region,Northern Ireland,share,3,7999,2659,2666.33333333333,0.926883656585553,0.00354628708093207,0.922870654975986,0.930896658195121,0.00204744980079982
2021,Scenario,Health,Need of social care,Does not need social care,Region,Northern Ireland,share,3,8061,2677,2687,0.93309578594217,0.00366068403785757,0.928953331989407,0.937238239894933,0.00211349691467523
2022,Scenario,Health,Need of social care,Does not need social care,Region,Northern Ireland,share,3,8042,2674,2680.66666666667,0.923522207981527,0.00251487333653031,0.920676360897792,0.926368055065261,0.00145196279782359
2023,Scenario,Health,Need of social care,Does not need social care,Region,Northern Ireland,share,3,8074,2676,2691.33333333333,0.923897852105867,0.0020958149674064,0.921526214208084,0.926269490003651,0.00121001933560373
2019,Scenario,Health,Need of social care,Needs social care,Region,West Midlands (England),share,3,2333,772,777.666666666667,0.0875979832034064,0.000656761891539728,0.0868547871598535,0.0883411792469594,0.00037918165487395
2023,Scenario,Health,Need of social care,Needs social care,Region,West Midlands (England),share,3,2404,792,801.333333333333,0.0872645184376288,0.00114882046587755,0.0859645056993879,0.0885645311758697,0.000663271805224954
2019,Scenario,Health,Need of social care,Does not need social care,Region,East of England,share,3,26553,8850,8851,0.941495588905929,0.000103395468832099,0.941378585918473,0.941612591893385,5.96954017632002e-05
2020,Scenario,Health,Need of social care,Does not need social care,Region,East of England,share,3,26848,8898,8949.33333333333,0.942625664336886,0.00248175216358845,0.939817297388655,0.945434031285117,0.00143284027970973
2021,Scenario,Health,Need of social care,Does not need social care,Region,East of England,share,3,27099,8983,9033,0.942206000357706,0.00256064832344631,0.939308353999976,0.945103646715435,0.00147839099884169
2022,Scenario,Health,Need of social care,Does not need social care,Region,East of England,share,3,27015,8977,9005,0.932258835825458,0.00320188130553456,0.928635566039477,0.935882105611438,0.00184860703366361
2023,Scenario,Health,Need of social care,Does not need social care,Region,East of England,share,3,27069,8994,9023,0.924644482320293,0.0039816676775784,0.920138801185565,0.929150163455021,0.00229881690547352
2020,Scenario,Health,Need of social care,Does not need social care,Region,East Midlands (England),share,3,20489,6802,6829.66666666667,0.92954612158871,0.00226581743685512,0.926982107786788,0.932110135390632,0.00130817030710285
2021,Scenario,Health,Need of social care,Does not need social care,Region,East Midlands (England),share,3,20505,6803,6835,0.927742692343177,0.000566768838702744,0.927101333025654,0.9283840516607,0.000327224141593321
2022,Scenario,Health,Need of social care,Does not need social care,Region,East Midlands (England),share,3,20524,6825,6841.33333333333,0.918340143440712,0.00162113306176855,0.916505658685888,0.920174628195536,0.000935961609604277
2023,Scenario,Health,Need of social care,Does not need social care,Region,East Midlands (England),share,3,20668,6858,6889.33333333333,0.915199516555561,0.00345462319747626,0.911290242394858,0.919108790716264,0.00199452763301164
2019,Scenario,Health,Need of social care,Needs social care,Region,South East (England),share,3,2874,954,958,0.0694085012139216,0.000237410276527618,0.0691398461952809,0.0696771562325624,0.000137068887061604
2020,Scenario,Health,Need of social care,Needs social care,Region,South East (England),share,3,2625,840,875,0.0627508246400508,0.00250338218611829,0.0599179810171326,0.065583668262969,0.00144532837903991
2023,Scenario,Health,Need of social care,Needs social care,Region,South East (England),share,3,3297,1082,1099,0.0768936637300353,0.00143791642762873,0.0752665081143706,0.0785208193457,0.00083018143656363
2019,Scenario,Health,Need of social care,Does not need social care,Region,Wales,share,3,12753,4245,4251,0.917152062210668,0.000750862297665702,0.916302381533292,0.918001742888044,0.000433510549681634
2020,Scenario,Health,Need of social care,Does not need social care,Region,Wales,share,3,13025,4310,4341.66666666667,0.92139468581506,0.0030000784928581,0.917999777409194,0.924789594220926,0.00173209612544163
2021,Scenario,Health,Need of social care,Does not need social care,Region,Wales,share,3,12974,4303,4324.66666666667,0.920334132737982,0.0043216648958336,0.915443708531707,0.925224556944258,0.00249511439095688
2022,Scenario,Health,Need of social care,Does not need social care,Region,Wales,share,3,12911,4280,4303.66666666667,0.912632905208213,0.00716040189412728,0.904530147684495,0.92073566273193,0.00413405996108029
2023,Scenario,Health,Need of social care,Does not need social care,Region,Wales,share,3,12930,4284,4310,0.906032437240445,0.00559426146974126,0.899701934444119,0.912362940036771,0.00322984836547227
2021,Scenario,Health,Need of social care,Does not need social care,Region,South West (England),share,3,23805,7906,7935,0.919430183668011,0.00220649418271355,0.916933300447715,0.921927066888307,0.00127392001035501
2022,Scenario,Health,Need of social care,Does not need social care,Region,South West (England),share,3,23731,7906,7910.33333333333,0.909966767365887,0.00133774306687786,0.908452968579141,0.911480566152633,0.00077234631976849
2023,Scenario,Health,Need of social care,Does not need social care,Region,South West (England),share,3,23873,7937,7957.66666666667,0.905685676317059,0.00095017991730864,0.904610446520227,0.906760906113891,0.000548586631036719
2020,Scenario,Health,Need of social care,Does not need social care,Region,South West (England),share,3,23579,7846,7859.66666666667,0.917900246351858,0.00270412511094073,0.914840240724839,0.920960251978877,0.00156122736072406
2019,Scenario,Health,Need of social care,Does not need social care,Region,North East (England),share,3,10763,3584,3587.66666666667,0.902482012718565,0.000358206940297746,0.902076663406688,0.902887362030441,0.000206810873406496
2020,Scenario,Health,Need of social care,Does not need social care,Region,North East (England),share,3,10992,3651,3664,0.915236875939396,0.00316386182014859,0.911656629251254,0.918817122627537,0.00182665647354157
2021,Scenario,Health,Need of social care,Does not need social care,Region,North East (England),share,3,11072,3672,3690.66666666667,0.921436107740583,0.00273116894751294,0.918345499131567,0.924526716349599,0.00157684112704894
2022,Scenario,Health,Need of social care,Does not need social care,Region,North East (England),share,3,11125,3702,3708.33333333333,0.918056193021939,0.00133621115690418,0.916544127754519,0.919568258289359,0.000771461871132809
2023,Scenario,Health,Need of social care,Does not need social care,Region,North East (England),share,3,11290,3753,3763.33333333333,0.919679535236964,0.00122820042746092,0.918289695616034,0.921069374857894,0.000709101847413377
2023,Scenario,Health,Need of social care,Needs social care,Region,London,share,3,1834,586,611.333333333333,0.0453578189742394,0.00184620387185354,0.043268642621548,0.0474469953269308,0.00106590630239357
2023,Scenario,Health,Need of social care,Needs social care,Region,North West (England),share,3,2704,889,901.333333333333,0.0789043271551683,0.00143927054983595,0.0772756392059747,0.0805330151043619,0.000830963239384487
2020,Scenario,Health,Need of social care,Needs social care,Region,East Midlands (England),share,3,1553,506,517.666666666667,0.07045387841129,0.00226581743685511,0.0678898646093684,0.0730178922132116,0.00130817030710285
2019,Scenario,Health,Need of social care,Needs social care,Region,North West (England),share,3,2551,849,850.333333333333,0.0768559506905097,0.000180401151637545,0.076651807569728,0.0770600938112914,0.000104154653460055
2020,Scenario,Health,Need of social care,Needs social care,Region,North West (England),share,3,2318,744,772.666666666667,0.069443072314574,0.00270813265762194,0.0663785317215707,0.0725076129075774,0.00156354111887924
2021,Scenario,Health,Need of social care,Needs social care,Region,North West (England),share,3,2342,751,780.666666666667,0.0697252521570758,0.00317020266430891,0.066137830128292,0.0733126741858597,0.00183031736162442
2022,Scenario,Health,Need of social care,Needs social care,Region,North West (England),share,3,2578,840,859.333333333333,0.0759592130442862,0.00195201150655598,0.0737503040814944,0.0781681220070781,0.00112699436877134
2023,Scenario,Health,Need of social care,Needs social care,Region,Wales,share,3,1341,418,447,0.093967562759555,0.00559426146974129,0.0876370599632293,0.100298065555881,0.00322984836547229
2019,Scenario,Health,Need of social care,Needs social care,Region,Scotland,share,3,1698,562,566,0.0689598920292423,0.000552766083308855,0.0683343783211277,0.069585405737357,0.000319139646997262
2022,Scenario,Health,Need of social care,Needs social care,Region,Scotland,share,3,1867,610,622.333333333333,0.0755676119128162,0.0011922073800458,0.0742185022592896,0.0769167215663428,0.000688321251799304
2023,Scenario,Health,Need of social care,Needs social care,Region,Scotland,share,3,2049,672,683,0.0824769828238404,0.00111560986305998,0.0812145514205338,0.083739414227147,0.000644097654748284
2019,Scenario,Health,Need of social care,Needs social care,Region,London,share,3,1759,584,586.333333333333,0.0440753489817711,0.000261335093459563,0.0437796204841182,0.0443710774794239,0.000150881886557575
2020,Scenario,Health,Need of social care,Needs social care,Region,London,share,3,1618,521,539.333333333333,0.0402990666795231,0.00157988489527369,0.0385112586191563,0.0420868747398899,0.000912146969574888
2021,Scenario,Health,Need of social care,Needs social care,Region,London,share,3,1562,501,520.666666666667,0.039185636797905,0.00196229099059056,0.0369650955038792,0.0414061780919309,0.00113292923164584
2022,Scenario,Health,Need of social care,Needs social care,Region,London,share,3,1720,562,573.333333333333,0.0428638980908036,0.0014161704034344,0.0412613504180667,0.0444664457635404,0.000817626363641229
2020,Scenario,Health,Need of social care,Needs social care,Region,Yorkshire and The Humber,share,3,1603,514,534.333333333333,0.064580940422575,0.00244056183991334,0.0618191847134891,0.0673426961316609,0.0014090590352479
2019,Scenario,Health,Need of social care,Needs social care,Region,Northern Ireland,share,3,635,210,211.666666666667,0.0742534940027527,0.0011878171480801,0.0729093523643761,0.0755976356411292,0.000685786550192097
